;CHARGE;NB;EXPO;FREQ;COUT_MOYEN;ANNEE_EXPO;ANNEE_VEHICULE;ZONE_RISQUE;AGE_ASSURE;ANCIENNETE_PERMIS;ANCIENNETE_ASSURE;GENRE_ASSURE;NB_KM;SECOND_CONDUCTEUR;FORMULE;MODALITE_PAIEMENT;AGE_VEHICULE_;ENERGIE_;NIVEAU_ANTIVOL;PUISSANCE;VALEUR_VEHICULE;LEASING;POIDS_PUISSANCE;RC_PREC_AN1;RC_PREC_AN2;DM_PREC;BIV_PREC;ZONE_GEO
114;0.0;0;0.7917808219178082;0.0;0.0;2020;2019;D;(45,55];(25,60];(-1,0];M;(5k,15k];;L1;ANNUEL;(-1,0];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;62
115;0.0;0;1.0;0.0;0.0;2021;2019;D;(45,55];(25,60];(0,1];M;(5k,15k];;L1;ANNUEL;(0,1];DIESEL;2;(130,700];(35k,80k];NON;(13,15];0.0;0.0;0.0;0.0;58
116;0.0;0;0.9985103675424808;0.0;0.0;2022;2019;D;(45,55];(25,60];(2,5];M;(15k,30k];NON;L1;ANNUEL;(2,3];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;61
117;0.0;0;1.0;0.0;0.0;2023;2019;D;(45,55];(25,60];(1,2];M;(30k,40k];OUI;L1;ANNUEL;(1,2];DIESEL;2;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;25
118;0.0;0;1.0;0.0;0.0;2020;2019;D;(45,55];(25,60];(0,1];M;(40k,60k];;L1;ANNUEL;(0,1];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;58
119;0.0;0;0.7671232876712328;0.0;0.0;2024;2019;D;(45,55];(25,60];(-1,0];M;(15k,30k];NON;L1;ANNUEL;(-1,0];DIESEL;1;(110,130];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;58
120;0.0;0;0.7452054794520548;0.0;0.0;2021;2019;D;(45,55];(25,60];(-1,0];M;(15k,30k];;L1;ANNUEL;(-1,0];DIESEL;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;58
121;0.0;0;1.0;0.0;0.0;2019;2019;D;(45,55];(25,60];(0,1];M;(15k,30k];;L1;TRIMESTRIEL;(0,1];DIESEL;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;62
122;0.0;0;0.7568306010928961;0.0;0.0;2022;2019;D;(45,55];(25,60];(-1,0];M;(5k,15k];OUI;L1;ANNUEL;(2,3];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;87
123;0.0;0;0.1780821917808219;0.0;0.0;2021;2019;D;(45,55];(25,60];(-1,0];M;(15k,30k];;L1;ANNUEL;(1,2];ESSENCE;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;56
124;0.0;0;0.7110562167826933;0.0;0.0;2023;2019;D;(45,55];(25,60];(2,5];M;(40k,60k];;L1;MENSUEL;(4,5];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;67
125;0.0;0;0.7841530054644809;0.0;0.0;2023;2019;D;(45,55];(25,60];(-1,0];M;(5k,15k];OUI;L1;MENSUEL;(1,2];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;56
126;0.0;0;0.8328767123287671;0.0;0.0;2024;2019;D;(45,55];(25,60];(2,5];M;(40k,60k];;L1;ANNUEL;(3,4];ESSENCE;1;(130,700];(35k,80k];NON;(0,10];0.0;1.0;0.0;0.0;53
127;0.0;0;0.6726102253162662;0.0;0.0;2023;2019;D;(45,55];(25,60];(0,1];M;(30k,40k];;L1;ANNUEL;(5,6];ESSENCE;2;(130,700];(35k,80k];NON;(13,15];0.0;0.0;0.0;0.0;56
128;0.0;0;0.7841530054644809;0.0;0.0;2023;2019;D;(45,55];(25,60];(-1,0];M;(5k,15k];NON;L1;MENSUEL;(1,2];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;56
129;0.0;0;0.7643835616438356;0.0;0.0;2024;2019;D;(45,55];(25,60];(-1,0];M;(15k,30k];;L1;MENSUEL;(4,5];DIESEL;2;(95,110];(35k,80k];NON;(17,18];0.0;0.0;0.0;0.0;85
130;0.0;0;1.0;0.0;0.0;2020;2019;D;(45,55];(25,60];(0,1];M;(15k,30k];;L1;TRIMESTRIEL;(0,1];DIESEL;2;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;58
131;0.0;0;0.8328767123287671;0.0;0.0;2024;2019;D;(45,55];(25,60];(2,5];M;(40k,60k];NON;L1;ANNUEL;(4,5];DIESEL;2;(110,130];(35k,80k];NON;(16,17];0.0;0.0;0.0;0.0;23
132;55614.57;1;0.9984055692791376;1.001596976990036;55614.57;2022;2019;D;(45,55];(25,60];(1,2];M;(40k,60k];;L1;TRIMESTRIEL;(1,2];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;1.0;0.0;0.0;39
133;0.0;0;0.989041095890411;0.0;0.0;2021;2019;D;(45,55];(25,60];(-1,0];M;(90k,300k];;L1;ANNUEL;(0,1];DIESEL;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;76
134;4121.41;1;1.0;1.0;4121.41;2021;2019;D;(45,55];(25,60];(1,2];M;(5k,15k];OUI;L1;MENSUEL;(1,2];DIESEL;1;(110,130];(35k,80k];NON;(17,18];0.0;0.0;0.0;0.0;62
135;0.0;0;0.773224043715847;0.0;0.0;2023;2019;D;(45,55];(25,60];(2,5];M;(15k,30k];;L1;TRIMESTRIEL;(4,5];DIESEL;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;62
136;0.0;0;0.8328767123287671;0.0;0.0;2024;2019;D;(45,55];(25,60];(2,5];M;(30k,40k];;L1;ANNUEL;(3,4];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;23
137;0.0;0;0.30684931506849317;0.0;0.0;2022;2019;D;(45,55];(25,60];(2,5];M;(15k,30k];;L1;TRIMESTRIEL;(3,4];DIESEL;2;(110,130];(35k,80k];NON;(15,16];0.0;0.0;0.0;0.0;17
138;0.0;0;0.8328767123287671;0.0;0.0;2024;2019;D;(45,55];(25,60];(1,2];M;(5k,15k];OUI;L1;ANNUEL;(4,5];ESSENCE;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;51
139;0.0;0;1.0;0.0;0.0;2021;2019;D;(45,55];(25,60];(0,1];M;(15k,30k];;L1;ANNUEL;(0,1];DIESEL;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;71
140;0.0;0;0.5232876712328767;0.0;0.0;2022;2019;D;(45,55];(25,60];(2,5];M;(5k,15k];NON;L1;ANNUEL;(2,3];DIESEL;2;(110,130];(35k,80k];NON;(15,16];0.0;0.0;0.0;0.0;45
141;0.0;0;0.4986301369863014;0.0;0.0;2023;2019;D;(45,55];(25,60];(-1,0];M;(5k,15k];;L3;MENSUEL;(2,3];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;10
142;0.0;0;0.4712328767123288;0.0;0.0;2021;2019;D;(45,55];(25,60];(-1,0];M;(30k,40k];;L1;ANNUEL;(-1,0];DIESEL;1;(110,130];(35k,80k];NON;(15,16];0.0;0.0;0.0;0.0;13
143;0.0;0;0.3178082191780822;0.0;0.0;2019;2019;D;(45,55];(25,60];(-1,0];M;(5k,15k];NON;L1;MENSUEL;(-1,0];DIESEL;1;(110,130];(35k,80k];NON;(17,18];0.0;0.0;0.0;0.0;62
144;0.0;0;0.9998652593757018;0.0;0.0;2022;2019;D;(45,55];(25,60];(0,1];M;(50k,90k];OUI;L1;ANNUEL;(0,1];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;25
145;105.3;1;0.8328767123287671;1.200657894736842;105.3;2024;2019;D;(45,55];(25,60];(2,5];M;(15k,30k];;L1;ANNUEL;(3,4];DIESEL;2;(130,700];(35k,80k];NON;(0,10];0.0;1.0;0.0;0.0;71
146;0.0;0;0.9985777378546299;0.0;0.0;2022;2019;D;(45,55];(25,60];(2,5];M;(5k,15k];;L1;ANNUEL;(2,3];DIESEL;2;(110,130];(35k,80k];NON;(15,16];0.0;0.0;0.0;0.0;35
147;0.0;0;0.5683060109289617;0.0;0.0;2022;2019;D;(45,55];(25,60];(-1,0];M;(5k,15k];NON;L1;MENSUEL;(0,1];ESSENCE;1;(110,130];(35k,80k];NON;(13,15];0.0;0.0;0.0;0.0;10
148;0.0;0;0.5218579234972678;0.0;0.0;2023;2019;D;(45,55];(25,60];(2,5];M;(15k,30k];;L1;ANNUEL;(5,6];DIESEL;1;(110,130];(35k,80k];NON;(15,16];0.0;0.0;0.0;0.0;54
149;0.0;0;0.9985103675424808;0.0;0.0;2022;2019;D;(45,55];(25,60];(2,5];M;(15k,30k];OUI;L1;ANNUEL;(2,3];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;61
150;0.0;0;1.0;0.0;0.0;2021;2019;D;(45,55];(25,60];(0,1];M;(40k,60k];;L1;ANNUEL;(0,1];DIESEL;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;48
151;0.0;0;0.07123287671232877;0.0;0.0;2019;2019;D;(45,55];(25,60];(-1,0];M;(40k,60k];OUI;L1;ANNUEL;(-1,0];DIESEL;2;(110,130];(35k,80k];NON;(16,17];0.0;0.0;0.0;0.0;23
152;0.0;0;0.832876712328767;0.0;0.0;2024;2019;D;(45,55];(25,60];(2,5];M;(5k,15k];;L1;ANNUEL;(2,3];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;48
153;0.0;0;1.0;0.0;0.0;2023;2019;D;(45,55];(25,60];(0,1];M;(30k,40k];OUI;L1;MENSUEL;(2,3];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;67
154;0.0;0;0.6885245901639344;0.0;0.0;2022;2019;D;(45,55];(25,60];(-1,0];M;(30k,40k];;L1;ANNUEL;(-1,0];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;48
155;0.0;0;0.8328767123287671;0.0;0.0;2024;2019;D;(45,55];(25,60];(2,5];M;(5k,15k];;L1;ANNUEL;(3,4];ESSENCE;1;(110,130];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;48
156;1068.04;1;1.0;1.0;1068.04;2023;2019;D;(45,55];(25,60];(2,5];M;(15k,30k];;L1;ANNUEL;(2,3];DIESEL;2;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;25
157;0.0;0;0.8328767123287671;0.0;0.0;2024;2019;D;(45,55];(25,60];(2,5];M;(30k,40k];OUI;L1;ANNUEL;(2,3];DIESEL;2;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;25
158;0.0;0;0.5232876712328767;0.0;0.0;2024;2019;D;(45,55];(25,60];(1,2];M;(5k,15k];OUI;L1;MENSUEL;(2,3];ESSENCE;1;(110,130];(35k,80k];NON;(13,15];0.0;0.0;0.0;0.0;10
159;0.0;0;1.0;0.0;0.0;2023;2019;D;(45,55];(25,60];(0,1];M;(15k,30k];OUI;L1;MENSUEL;(0,1];DIESEL;2;(110,130];(35k,80k];OUI;(16,17];0.0;0.0;0.0;0.0;17
160;0.0;0;1.0;0.0;0.0;2021;2019;D;(45,55];(25,60];(2,5];M;(15k,30k];;L1;TRIMESTRIEL;(2,3];DIESEL;2;(130,700];(35k,80k];NON;(0,10];1.0;0.0;0.0;0.0;62
161;0.0;0;0.9643835616438357;0.0;0.0;2022;2019;D;(45,55];(25,60];(-1,0];M;(15k,30k];NON;L1;MENSUEL;(-1,0];DIESEL;2;(110,130];(35k,80k];OUI;(16,17];0.0;0.0;0.0;0.0;17
162;0.0;0;0.7671232876712328;0.0;0.0;2024;2019;D;(45,55];(25,60];(-1,0];M;(15k,30k];OUI;L1;ANNUEL;(-1,0];DIESEL;1;(110,130];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;58
163;0.0;0;1.0;0.0;0.0;2021;2019;D;(45,55];(25,60];(0,1];M;(5k,15k];;L1;ANNUEL;(0,1];ESSENCE;1;(110,130];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;48
164;0.0;0;0.7013698630136986;0.0;0.0;2024;2019;D;(45,55];(25,60];(0,1];M;(15k,30k];NON;L1;ANNUEL;(2,3];DIESEL;1;(110,130];(35k,80k];NON;(13,15];0.0;0.0;0.0;0.0;48
165;0.0;0;1.0;0.0;0.0;2021;2019;D;(45,55];(25,60];(0,1];M;(15k,30k];;L1;ANNUEL;(0,1];DIESEL;2;(110,130];(35k,80k];NON;(16,17];0.0;0.0;0.0;0.0;85
166;0.0;0;0.9205479452054794;0.0;0.0;2022;2019;D;(45,55];(25,60];(-1,0];M;(15k,30k];;L1;TRIMESTRIEL;(1,2];DIESEL;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;23
167;0.0;0;1.0;0.0;0.0;2021;2019;D;(45,55];(25,60];(0,1];M;(5k,15k];OUI;L1;ANNUEL;(0,1];DIESEL;1;(110,130];(35k,80k];NON;(13,15];0.0;0.0;0.0;0.0;58
168;0.0;0;0.1917808219178082;0.0;0.0;2024;2019;D;(45,55];(25,60];(1,2];M;(30k,40k];OUI;L1;MENSUEL;(3,4];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;67
169;387.1;1;0.7287671232876712;1.3721804511278195;387.1;2020;2019;D;(45,55];(25,60];(-1,0];M;(5k,15k];NON;L1;MENSUEL;(-1,0];DIESEL;1;(110,130];(35k,80k];NON;(16,17];0.0;0.0;0.0;0.0;24
170;0.0;0;0.5109289617486339;0.0;0.0;2022;2019;D;(45,55];(25,60];(-1,0];M;(30k,40k];;L1;TRIMESTRIEL;(2,3];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;10
171;0.0;0;1.0;0.0;0.0;2020;2019;D;(45,55];(25,60];(0,1];M;(5k,15k];;L1;ANNUEL;(0,1];DIESEL;2;(110,130];(35k,80k];NON;(15,16];0.0;0.0;0.0;0.0;35
172;0.0;0;1.0;0.0;0.0;2020;2019;D;(45,55];(25,60];(0,1];M;(5k,15k];OUI;L1;MENSUEL;(0,1];DIESEL;1;(110,130];(35k,80k];NON;(17,18];0.0;0.0;0.0;0.0;62
173;0.0;0;0.06575342465753424;0.0;0.0;2019;2019;D;(45,55];(25,60];(-1,0];M;(5k,15k];;L1;MENSUEL;(-1,0];DIESEL;1;(130,700];(35k,80k];NON;(13,15];0.0;0.0;0.0;0.0;85
174;0.0;0;0.9990867579908675;0.0;0.0;2022;2019;B;(45,55];(25,60];(0,1];M;(5k,15k];;L1;ANNUEL;(1,2];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;87
175;0.0;0;0.2684931506849315;0.0;0.0;2021;2019;B;(45,55];(25,60];(-1,0];M;(15k,30k];;L1;ANNUEL;(-1,0];AUTRE;2;(130,700];(35k,80k];OUI;(0,10];0.0;0.0;0.0;0.0;17
176;0.0;0;0.8328767123287671;0.0;0.0;2024;2019;B;(45,55];(25,60];(2,5];M;(5k,15k];;L1;TRIMESTRIEL;(2,3];DIESEL;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;56
177;0.0;0;0.9617486338797814;0.0;0.0;2023;2019;B;(45,55];(25,60];(-1,0];M;(15k,30k];NON;L1;ANNUEL;(1,2];DIESEL;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;84
178;0.0;0;1.0;0.0;0.0;2023;2019;B;(45,55];(25,60];(2,5];M;(15k,30k];;L1;ANNUEL;(2,3];DIESEL;2;(110,130];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;56
179;0.0;0;0.8328767123287671;0.0;0.0;2024;2019;B;(45,55];(25,60];(2,5];M;(30k,40k];NON;L1;ANNUEL;(2,3];DIESEL;2;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;87
180;0.0;0;1.0;0.0;0.0;2020;2019;B;(45,55];(25,60];(0,1];M;(15k,30k];;L1;MENSUEL;(0,1];DIESEL;1;(110,130];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;87
181;0.0;0;0.832876712328767;0.0;0.0;2024;2019;B;(45,55];(25,60];(1,2];M;(15k,30k];NON;L1;TRIMESTRIEL;(2,3];DIESEL;2;(110,130];(35k,80k];NON;(16,17];0.0;0.0;0.0;0.0;87
182;0.0;0;1.0;0.0;0.0;2020;2019;B;(45,55];(25,60];(0,1];M;(15k,30k];OUI;L1;ANNUEL;(0,1];DIESEL;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;87
183;0.0;0;0.536986301369863;0.0;0.0;2020;2019;B;(45,55];(25,60];(-1,0];M;(5k,15k];;L1;TRIMESTRIEL;(-1,0];DIESEL;1;(110,130];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;56
184;0.0;0;0.832876712328767;0.0;0.0;2024;2019;B;(45,55];(25,60];(2,5];M;(30k,40k];;L1;ANNUEL;(2,3];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;1.0;0.0;0.0;87
185;0.0;0;0.7616438356164383;0.0;0.0;2024;2019;B;(45,55];(12,25];(2,5];M;(30k,40k];;L1;MENSUEL;(2,3];AUTRE;2;(130,700];(35k,80k];OUI;(0,10];0.0;0.0;0.0;0.0;76
186;0.0;0;1.0;0.0;0.0;2023;2019;B;(45,55];(25,60];(1,2];M;(50k,90k];NON;L1;ANNUEL;(1,2];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;25
187;0.0;0;1.0;0.0;0.0;2021;2019;B;(45,55];(25,60];(1,2];M;(40k,60k];OUI;L1;ANNUEL;(1,2];DIESEL;2;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;49
188;0.0;0;0.9902986750505278;0.0;0.0;2023;2019;B;(45,55];(25,60];(1,2];M;(15k,30k];OUI;L1;TRIMESTRIEL;(1,2];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;87
189;516.71;1;0.9992364697956434;1.0007641136281913;516.71;2022;2019;B;(45,55];(25,60];(1,2];M;(5k,15k];;L1;ANNUEL;(1,2];ESSENCE;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;81
190;0.0;0;1.0;0.0;0.0;2023;2019;B;(45,55];(25,60];(0,1];M;(5k,15k];;L1;ANNUEL;(1,2];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;87
191;0.0;0;1.0;0.0;0.0;2023;2019;B;(45,55];(25,60];(1,2];M;(15k,30k];;L1;MENSUEL;(1,2];DIESEL;1;(130,700];(35k,80k];NON;(16,17];0.0;0.0;0.0;0.0;17
192;0.0;0;1.0;0.0;0.0;2019;2019;B;(45,55];(25,60];(0,1];M;(15k,30k];;L1;TRIMESTRIEL;(0,1];DIESEL;1;(110,130];(35k,80k];NON;(15,16];0.0;0.0;0.0;0.0;10
193;0.0;0;0.03561643835616438;0.0;0.0;2021;2019;B;(45,55];(25,60];(-1,0];M;(30k,40k];OUI;L1;MENSUEL;(0,1];DIESEL;1;(110,130];(35k,80k];NON;(15,16];0.0;0.0;0.0;0.0;56
194;1215.43;1;0.9978142076502732;1.0021905805038336;1215.43;2022;2019;B;(45,55];(25,60];(1,2];M;(15k,30k];;L1;ANNUEL;(1,2];DIESEL;2;(110,130];(35k,80k];NON;(15,16];0.0;0.0;0.0;0.0;87
195;0.0;0;1.0;0.0;0.0;2022;2019;B;(45,55];(25,60];(0,1];M;(30k,40k];NON;L1;MENSUEL;(1,2];DIESEL;2;(110,130];(35k,80k];NON;(15,16];0.0;0.0;0.0;0.0;74
196;0.0;0;0.6767123287671233;0.0;0.0;2024;2019;B;(45,55];(25,60];(0,1];M;(15k,30k];NON;L1;ANNUEL;(2,3];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;84
197;0.0;0;0.998001347406243;0.0;0.0;2022;2019;B;(45,55];(25,60];(0,1];M;(5k,15k];OUI;L1;ANNUEL;(0,1];DIESEL;2;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;17
198;0.0;0;1.0;0.0;0.0;2023;2019;B;(45,55];(25,60];(2,5];M;(40k,60k];;L1;TRIMESTRIEL;(2,3];DIESEL;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;81
199;0.0;0;0.9617486338797814;0.0;0.0;2023;2019;B;(45,55];(25,60];(-1,0];M;(15k,30k];OUI;L1;ANNUEL;(1,2];DIESEL;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;84
200;0.0;0;0.6136986301369862;0.0;0.0;2021;2019;B;(45,55];(25,60];(-1,0];M;(30k,40k];;L1;ANNUEL;(-1,0];DIESEL;2;(110,130];(35k,80k];NON;(15,16];0.0;0.0;0.0;0.0;74
201;0.0;0;0.8328767123287671;0.0;0.0;2024;2019;B;(45,55];(25,60];(2,5];M;(30k,40k];NON;L1;MENSUEL;(3,4];DIESEL;2;(110,130];(35k,80k];NON;(15,16];0.0;0.0;0.0;0.0;74
202;0.0;0;0.73224043715847;0.0;0.0;2023;2019;B;(45,55];(25,60];(2,5];M;(40k,60k];NON;L1;ANNUEL;(2,3];ESSENCE;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;56
203;0.0;0;1.0;0.0;0.0;2019;2019;B;(45,55];(25,60];(0,1];M;(40k,60k];OUI;L1;ANNUEL;(0,1];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;49
204;0.0;0;0.9726027397260274;0.0;0.0;2020;2019;B;(45,55];(25,60];(-1,0];M;(40k,60k];;L1;TRIMESTRIEL;(-1,0];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;56
205;0.0;0;0.8054794520547945;0.0;0.0;2024;2019;B;(45,55];(25,60];(-1,0];M;(15k,30k];;L1;ANNUEL;(5,6];DIESEL;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;76
206;0.0;0;0.9997305187514035;0.0;0.0;2022;2019;B;(45,55];(25,60];(0,1];M;(30k,40k];OUI;L1;MENSUEL;(2,3];DIESEL;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;74
207;0.0;0;0.11748633879781421;0.0;0.0;2023;2019;B;(45,55];(25,60];(1,2];M;(30k,40k];OUI;L1;MENSUEL;(3,4];DIESEL;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;74
208;0.0;0;0.9998727449659406;0.0;0.0;2022;2019;B;(45,55];(25,60];(0,1];M;(15k,30k];OUI;L1;MENSUEL;(0,1];ESSENCE;1;(110,130];(35k,80k];NON;(13,15];0.0;0.0;0.0;0.0;67
209;0.0;0;0.8328767123287671;0.0;0.0;2024;2019;B;(45,55];(25,60];(2,5];M;(30k,40k];OUI;L1;MENSUEL;(3,4];DIESEL;2;(110,130];(35k,80k];NON;(15,16];0.0;0.0;0.0;0.0;74
210;1658.61;1;0.4054794520547945;2.4662162162162162;1658.61;2021;2019;B;(45,55];(25,60];(-1,0];M;(5k,15k];;L1;MENSUEL;(-1,0];DIESEL;2;(130,700];(35k,80k];OUI;(17,18];0.0;0.0;0.0;0.0;10
211;3156.57;1;1.0;1.0;3156.57;2021;2019;B;(45,55];(25,60];(0,1];M;(5k,15k];;L1;ANNUEL;(0,1];DIESEL;2;(110,130];(35k,80k];OUI;(16,17];0.0;0.0;0.0;0.0;56
212;0.0;0;0.7287671232876712;0.0;0.0;2024;2019;B;(45,55];(25,60];(2,5];M;(15k,30k];;L1;ANNUEL;(2,3];AUTRE;2;(130,700];(35k,80k];OUI;(0,10];0.0;1.0;0.0;0.0;17
213;0.0;0;1.0;0.0;0.0;2021;2019;B;(45,55];(25,60];(0,1];M;(40k,60k];NON;L1;ANNUEL;(0,1];ESSENCE;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;56
214;0.0;0;0.26575342465753427;0.0;0.0;2024;2019;B;(45,55];(25,60];(-1,0];M;(30k,40k];;L1;MENSUEL;(3,4];DIESEL;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;49
215;0.0;0;0.8328767123287671;0.0;0.0;2024;2019;B;(45,55];(25,60];(1,2];M;(30k,40k];NON;L1;MENSUEL;(1,2];AUTRE;1;(130,700];(35k,80k];OUI;(0,10];0.0;0.0;0.0;0.0;75
216;0.0;0;0.9986301369863013;0.0;0.0;2022;2019;B;(45,55];(25,60];(0,1];M;(15k,30k];NON;L1;MENSUEL;(1,2];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;87
217;0.0;0;0.6630136986301369;0.0;0.0;2022;2019;B;(45,55];(25,60];(2,5];M;(40k,60k];OUI;L1;ANNUEL;(4,5];DIESEL;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;26
218;0.0;0;0.832876712328767;0.0;0.0;2024;2019;B;(45,55];(25,60];(1,2];M;(15k,30k];OUI;L1;TRIMESTRIEL;(2,3];DIESEL;2;(110,130];(35k,80k];NON;(16,17];0.0;0.0;0.0;0.0;87
219;0.0;0;1.0;0.0;0.0;2023;2019;B;(45,55];(25,60];(1,2];M;(30k,40k];OUI;L1;MENSUEL;(2,3];DIESEL;1;(110,130];(35k,80k];NON;(15,16];0.0;0.0;0.0;0.0;56
220;0.0;0;0.832876712328767;0.0;0.0;2024;2019;B;(45,55];(25,60];(1,2];M;(5k,15k];;L1;ANNUEL;(5,6];AUTRE;1;(80,85];(35k,80k];NON;(16,17];0.0;0.0;0.0;0.0;84
221;0.0;0;0.5506849315068493;0.0;0.0;2021;2019;B;(45,55];(25,60];(-1,0];M;(30k,40k];;L1;ANNUEL;(0,1];DIESEL;2;(130,700];(35k,80k];OUI;(0,10];0.0;0.0;0.0;0.0;74
222;0.0;0;0.1863013698630137;0.0;0.0;2021;2019;B;(45,55];(25,60];(-1,0];M;(15k,30k];;L1;ANNUEL;(-1,0];DIESEL;2;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;87
223;117.0;1;0.9982932854255558;1.0017096324290278;117.0;2022;2019;B;(45,55];(25,60];(0,1];M;(15k,30k];OUI;L1;ANNUEL;(3,4];ESSENCE;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;74
224;0.0;0;1.0;0.0;0.0;2022;2019;B;(45,55];(25,60];(0,1];M;(30k,40k];OUI;L1;MENSUEL;(1,2];DIESEL;2;(110,130];(35k,80k];NON;(15,16];0.0;0.0;0.0;0.0;74
225;0.0;0;0.6712328767123288;0.0;0.0;2024;2019;B;(45,55];(25,60];(2,5];M;(5k,15k];OUI;L1;ANNUEL;(5,6];DIESEL;2;(130,700];(35k,80k];NON;(10,13];1.0;0.0;0.0;0.0;87
226;0.0;0;0.5611947002021109;0.0;0.0;2023;2019;B;(45,55];(25,60];(-1,0];M;(15k,30k];NON;L1;ANNUEL;(2,3];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;56
